Weenie ID,Weenie String,Weenie Class Name,Release,Type,Status,Patch Name,Quest Name,Comments
27752,Expired Health Tincture,healthtinctureexpired,Retail,,,,,
27753,Expired Mana Draught,manadraughtexpired,Retail,,,,,
27754,Expired Mana Potion,manapotionexpired,Retail,,,,,
27755,Expired Mana Tincture,manatinctureexpired,Retail,,,,,
27756,Expired Stamina Draught,staminadraughtexpired,Retail,,,,,
27757,Expired Stamina Potion,staminapotionexpired,Retail,,,,,
27758,Expired Stamina Tincture,staminatinctureexpired,Retail,,,,,
27759,Renegade Generals Generator,renegadealternatebossesgen,Retail,,,,,
27760,Renegade Leaders Gen,renegadebossesgen,Retail,,,,,
27761,Adjanite Crown,crownadjanite,Retail,,,,,
27762,Powdered Adjanite Amethyst,powderadjaniteamethyst,Retail,,,,,
27763,Onyx Cutting Tool,toolonyxcutting,Retail,,,,,
27764,Emerald Clasp,toolsunkenmereclasp,Retail,,,,,
27765,Amethyst Cradle,toolsunkenmerecradle,Retail,,,,,
27766,Jade Dais,toolsunkenmeredais,Retail,,,,,
27767,Aquamarine Prisms,toolsunkenmereprisms,Retail,,,,,
27768,Eye of the Depths,gemportalsunkenmereextreme,Retail,,,,,
27769,Beholding Adjanite Gem,gemportalsunkenmerehigh,Retail,,,,,
27770,Decorated Adjanite Gem,gemportalsunkenmerelow,Retail,,,,,
27771,Entrancing Adjanite Gem,gemportalsunkenmeremid,Retail,,,,,
27772,Adjanite Gem,gemportalsunkenmerenewbie,Retail,,,,,
27773,Adjanite Mana Stone,manastoneadjanite,Retail,,,,,
27774,Labyrinthine Necklace,necklaceadjanite,Retail,,,,,
27775,Adjanite Cameo,necklaceadjanitecameo,Retail,,,,,
27776,Imbued Adjanite Cameo,necklaceadjanitecameoimbued,Retail,,,,,
27777,Sunken Mere,portalsunkenmereextreme,Retail,,,,,
27778,Sunken Mere,portalsunkenmerehigh,Retail,,,,,
27779,Sunken Mere,portalsunkenmerelow,Retail,,,,,
27780,Sunken Mere,portalsunkenmeremid,Retail,,,,,
27781,Sunken Mere,portalsunkenmerenewbie,Retail,,,,,
27782,Origin of the Moar,bookmoarsextremetranslated,Retail,,,,,
27783,Blackened Tome,bookmoarsextremeuntranslated,Retail,,,,,
27784,"History of the Moars on Dereth, Part II",bookmoarshightranslated,Retail,,,,,
27785,Rotting Tome,bookmoarshighuntranslated,Retail,,,,,
27786,Hunting Habits of the Moars,bookmoarslowtranslated,Retail,,,,,
27787,Decaying Tome,bookmoarslowuntranslated,Retail,,,,,
27788,"History of the Moars on Dereth, Part I",bookmoarsmidtranslated,Retail,,,,,
27789,Filthy Tome,bookmoarsmiduntranslated,Retail,,,,,
27790,Eating Habits of the Moars,bookmoarsnewbietranslated,Retail,,,,,
27791,Muddy Tome,bookmoarsnewbieuntranslated,Retail,,,,,
27792,The Moars,rumormoars,Retail,,,,,
27793,Blood-soaked Cord,cordbloodsoaked,Retail,,,,,
27794,Woven Assailer Fur,furassailerwoven,Retail,,,,,
27795,Fetish of the Dark Idols,idoldarkfinished,Retail,,,,,
27796,Incomplete Fetish of the Dark Idols,idoldarkunfinished,Retail,,,,,
27797,Vial of Black Blood,vialblackblood,Retail,,,,,
27798,Ancient Diamond Golem,golemancientdiamond,Retail,,,,,
27799,Blood Fiend,skeletonbloodfiend,Retail,,,,,
27800,Infected Assailer,tuskerinfectedassailer,Retail,,,,,
27801,Ancient Diamond Golem Camp Generator,golemancientdiamondcampgen,Retail,,,,,
27802,Blood Fiend Camp Generator,skeletonbloodfiendcampgen,Retail,,,,,
27803,Infected Assailer Camp Generator,tuskerinfectedassailercampgen,Retail,,,,,
27804,Warding Ring,ringwardingempty,Retail,,,,,
27805,Floating Bottle,npcfloatingbottle,Retail,,,,,
27806,Lighthouse Hermit,npclighthousehermit,Retail,,,,,
27807,Ancient Diamond Idol,dolldiamondidol,Retail,,,,,
27808,Great Elariwood Idol,dollelariwoodidol,Retail,,,,,
27809,Infected Assailer Fur,furinfectedassailer,Retail,,,,,
27810,Warding Ring,ringwardingfull,Retail,,,,,
27811,A Soggy Note,notefloatingbottle,Retail,,,,,
27812,Life Magic Minion,minionmartinelife,Retail,,,,,
27813,War Magic Minion,minionmartinewar,Retail,,,,,
27814,Virindi Castaway,virindicastawaymartine,Retail,,,,,
27815,Ultimate Singularity Atlatl,atlatlsingularitymaraenew,Retail,,,,,
27816,Singularity Atlatl,atlatlsingularitynew,Retail,,,,,
27817,Bound Singularity Atlatl,atlatlsingularitynew2,Retail,,,,,
27818,Ultimate Singularity Axe,axesingularitymaraenew,Retail,,,,,
27819,Singularity Axe,axesingularitynew,Retail,,,,,
27820,Bound Singularity Axe,axesingularitynew2,Retail,,,,,
27821,Ultimate Singularity Bow,bowsingularitymaraenew,Retail,,,,,
27822,Singularity Bow,bowsingularitynew,Retail,,,,,
27823,Bound Singularity Bow,bowsingularitynew2,Retail,,,,,
27824,Ultimate Singularity Crossbow,crossbowsingularitymaraenew,Retail,,,,,
27825,Singularity Crossbow,crossbowsingularitynew,Retail,,,,,
27826,Bound Singularity Crossbow,crossbowsingularitynew2,Retail,,,,,
27827,Ultimate Singularity Dagger,daggersingularitymaraenew,Retail,,,,,
27828,Singularity Dagger,daggersingularitynew,Retail,,,,,
27829,Bound Singularity Dagger,daggersingularitynew2,Retail,,,,,
27830,Ultimate Singularity Katar,katarsingularitymaraenew,Retail,,,,,
27831,Singularity Katar,katarsingularitynew,Retail,,,,,
27832,Bound Singularity Katar,katarsingularitynew2,Retail,,,,,
27833,Ultimate Singularity Mace,macesingularitymaraenew,Retail,,,,,
27834,Singularity Mace,macesingularitynew,Retail,,,,,
27835,Bound Singularity Mace,macesingularitynew2,Retail,,,,,
27836,Singularity Scepter of Life Magic,sceptersingularitylifenew,Retail,,,,,
27837,Bound Singularity Scepter of Life Magic,sceptersingularitylifenew2,Retail,,,,,
27838,Ultimate Singularity Scepter of Life Magic,sceptersingularitymaraelifenew,Retail,,,,,
27839,Ultimate Singularity Scepter of War Magic,sceptersingularitymaraewarnew,Retail,,,,,
27840,Singularity Scepter of War Magic,sceptersingularitywarnew,Retail,,,,,
27841,Bound Singularity Scepter of War Magic,sceptersingularitywarnew2,Retail,,,,,
27842,Ultimate Singularity Spear,spearsingularitymaraenew,Retail,,,,,
27843,Singularity Spear,spearsingularitynew,Retail,,,,,
27844,Bound Singularity Spear,spearsingularitynew2,Retail,,,,,
27845,Ultimate Singularity Staff,staffsingularitymaraenew,Retail,,,,,
27846,Singularity Staff,staffsingularitynew,Retail,,,,,
27847,Bound Singularity Staff,staffsingularitynew2,Retail,,,,,
27848,Ultimate Singularity Sword,swordsingularitymaraenew,Retail,,,,,
27849,Singularity Sword,swordsingularitynew,Retail,,,,,
27850,Bound Singularity Sword,swordsingularitynew2,Retail,,,,,
27851,The Weapons of the Singularity,guidesingularity,Retail,,,,,
27852,Guruk Hulk,burungurukhulk,Retail,,,,,
27853,Disgusting Moarsman,moarsmandisgusting,Retail,,,,,
27854,Fetid Moarsman,moarsmanfetid,Retail,,,,,
27855,Filth Dweller,moarsmanfilthdweller,Retail,,,,,
27856,Miry Moarsman,moarsmanmiry,Retail,,,,,
27857,Muck Glutton,moarsmanmuckglutton,Retail,,,,,
27858,Muculent Moarsman,moarsmanmuculent,Retail,,,,,
27859,Pallid Moarsman,moarsmanpallid,Retail,,,,,
27860,Sallow Moarsman,moarsmansallow,Retail,,,,,
27861,Squallid Moarsman,moarsmansquallid,Retail,,,,,
27862,Viscous Moarsman,moarsmanvicous,Retail,,,,,
27863,Mosswart Cringer,mosswartcringer,Retail,,,,,
27864,Mosswart Muck Stalker,mosswartmuckstalker,Retail,,,,,
27865,Stone Axe,axegurukstone1,Retail,,,,,
27866,Stone Axe,axegurukstone2,Retail,,,,,
27867,Stone Axe,axegurukstone3,Retail,,,,,
27868,Stone Axe,axegurukstone4,Retail,,,,,
27869,Tree Trunk,maceguruktree1,Retail,,,,,
27870,Tree Trunk,maceguruktree2,Retail,,,,,
27871,Tree Trunk,maceguruktree3,Retail,,,,,
27872,Tree Trunk,maceguruktree4,Retail,,,,,
27873,Muck Ball,mudballguruk1,Retail,,,,,
27874,Muck Ball,mudballguruk2,Retail,,,,,
27875,Muck Ball,mudballguruk3,Retail,,,,,
27876,Muck Ball,mudballguruk4,Retail,,,,,
27877,Bone Sword,swordgurukbone1,Retail,,,,,
27878,Bone Sword,swordgurukbone2,Retail,,,,,
27879,Bone Sword,swordgurukbone3,Retail,,,,,
27880,Bone Sword,swordgurukbone4,Retail,,,,,
27881,Searing Orb,casteracid,Retail,,,,,
27882,Smashing Orb,casterbludgeoning,Retail,,,,,
27883,Zapping Orb,casterelectric,Retail,,,,,
27884,Flaming Orb,casterfire,Retail,,,,,
27885,Freezing Orb,casterfrost,Retail,,,,,
27886,Prickly Orb,casterpiercing,Retail,,,,,
27887,Slicing Orb,casterslashing,Retail,,,,,
27888,Mire Witch's Loincloth,girthmirewitch,Retail,,,,,
27889,Swamp Lord's War Paint,tattooswamplord,Retail,,,,,
27890,An old Chest,chestnecklaceleerargh,Retail,,,,,
27891,Mosswart Chest,chestspearkreerg,Retail,,,,,
27892,Burun Ruuk Scamp,burunruukscampmosswartexodus,Retail,,,,,
27893,Drudge Prowler,drudgeprowlermosswartexodus,Retail,,,,,
27894,Mosswart Thanking Stone,mosswartthankingstonebleeargh,Retail,,,,,
27895,Leerargh's Necklace,necklaceleerargh,Retail,,,,,
27896,A Smelly Key,keymosswartexodusnecklace,Retail,,,,,
27897,A Musty Key,keymosswartexodusspear,Retail,,,,,
27898,The Eye of Drageerg,orbeyedrageerg,Retail,,,,,
27899,"Bleeargh, Mosswart Swamp Lord",mosswartbleearghnpc,Retail,,,,,
27900,Mire Witch Loincloth,girthmirewitchnull,Retail,,,,,
27901,Hand of Vagurat,macevaguratnull,Retail,,,,,
27902,Necklace of Leerargh,necklaceleerarghnull,Retail,,,,,
27903,Eye of Drageerg,orbeyedrageergnull,Retail,,,,,
27904,Spear of Kreerg,spearkreergnull,Retail,,,,,
27905,Mosswart War Paint,tattooswamplordnull,Retail,,,,,
27906,Vagurat's Hand,macevagurat,Retail,,,,,
27907,Kreerg's Spear,spearkreerg,Retail,,,,,
27908,Interview with the Mosswart,bookmosswartbleeargh,Retail,,,,,
27909,Ancient Armored Long Boots,bootshizkri1,Retail,,,,,
27910,Ancient Armored Long Boots,bootshizkri2,Retail,,,,,
27911,Ancient Armored Long Boots,bootshizkri3,Retail,,,,,
27912,Ancient Armored Gauntlets,gauntletshizkri1,Retail,,,,,
27913,Ancient Armored Gauntlets,gauntletshizkri2,Retail,,,,,
27914,Ancient Armored Gauntlets,gauntletshizkri3,Retail,,,,,
27915,Ancient Enchanted Philter,philterancientenchanted,Retail,,,,,
27916,Well of Tears,wellbloodtears,Retail,,,,,
27917,Hezhit,undeadbosshezhit,Retail,,,,,
27918,Jrvik,undeadbossjrvik,Retail,,,,,
27919,Zixki,undeadbosszixki,Retail,,,,,
27920,Tormented Attendant,undeadtorturedattendant,Retail,,,,,
27921,Tormented Consort,undeadtorturedconsort,Retail,,,,,
27922,Tormented Patriarch,undeadtorturedpatriarch,Retail,,,,,
27923,A Phial of Bloody Tears,phialbloodtears,Retail,,,,,
27924,A Carved Plate,platehizkrialbarel,Retail,,,,,
27925,A Carved Plate,platehizkriau,Retail,,,,,
27926,A Carved Plate,platehizkrilogic1,Retail,,,,,
27927,A Carved Plate,platehizkrilogic2,Retail,,,,,
27928,A Carved Plate,platehizkrilogic3,Retail,,,,,
27929,A Carved Plate,platehizkrilogic4,Retail,,,,,
27930,A Carved Plate,platehizkrirezarel,Retail,,,,,
27931,A Carved Plate,platehizkristar,Retail,,,,,
27932,Portal to Izji Qo's Temple,portalhookhizk,Retail,,,,,
27933,A Carved Mosswart Statue,stoneitemhizkri,Retail,,,,,
27934,Strange Device,beaconhizkriguruk60,Retail,,,,,
27935,Strange Device,beaconhizkriguruk80,Retail,,,,,
27936,Strange Device,beaconhizkriguruk100,Retail,,,,,
27937,Biting Ballistae,crossbowhizkrinpc,Retail,,,,,
27938,Sealed Door,doorhizkri60,Retail,,,,,
27939,Sealed Door,doorhizkri80,Retail,,,,,
27940,Sealed Door,doorhizkri100,Retail,,,,,
27941,Eye of the Watcher,eyehizkri1,Retail,,,,,
27942,Eye of the Watcher,eyehizkri2,Retail,,,,,
27943,Eye of the Watcher,eyehizkri3,Retail,,,,,
27944,Eye of the Watcher,eyehizkri4,Retail,,,,,
27945,Eye of the Watcher,eyehizkrifake60,Retail,,,,,
27946,Eye of the Watcher,eyehizkrifake80,Retail,,,,,
27947,Eye of the Watcher,eyehizkrifake100,Retail,,,,,
27948,Finn Skigg,finnskigg,Retail,,,,,
27949,Guardian,guardianhizkri,Retail,,,,,
27950,Guardian,guardianhizkricorridor60,Retail,,,,,
27951,Guardian,guardianhizkricorridor80,Retail,,,,,
27952,Guardian,guardianhizkricorridor100,Retail,,,,,
27953,Guardian,guardianhizkrihezhit,Retail,,,,,
27954,Guardian,guardianhizkrijrvik,Retail,,,,,
27955,Guardian,guardianhizkrirewards,Retail,,,,,
27956,Guardian,guardianhizkriwell60,Retail,,,,,
27957,Guardian,guardianhizkriwell80,Retail,,,,,
27958,Guardian,guardianhizkriwell100,Retail,,,,,
27959,Guardian,guardianhizkrizixki,Retail,,,,,
27960,Razorbound Flange,macehizkrinpc,Retail,,,,,
27961,Pillar,pillarhizkrialbarel,Retail,,,,,
27962,Pillar,pillarhizkriau,Retail,,,,,
27963,Pillar,pillarhizkrilogic,Retail,,,,,
27964,Pillar,pillarhizkrilogicnull1,Retail,,,,,
27965,Pillar,pillarhizkrilogicnull2,Retail,,,,,
27966,Pillar,pillarhizkrilogicnull3,Retail,,,,,
27967,Pillar,pillarhizkrirezarel,Retail,,,,,
27968,Pillar,pillarhizkristar,Retail,,,,,
27969,Portal to Izji Qo's Temple,portalhizkrinpc,Retail,,,,,
27970,"Sarcophagus of High Matriarch, Hizk Ri",sarcophagushizkrinpc,Retail,,,,,
27971,Mosswart Enchantment Idol,stoneitemhizkrinpc,Retail,,,,,
27972,Biting Ballistae,crossbowhizkri1,Retail,,,,,
27973,Biting Ballistae,crossbowhizkri2,Retail,,,,,
27974,Biting Ballistae,crossbowhizkri3,Retail,,,,,
27975,Razorbound Flange,macehizkri1,Retail,,,,,
27976,Razorbound Flange,macehizkri2,Retail,,,,,
27977,Razorbound Flange,macehizkri3,Retail,,,,,
27978,Guruk Basher,burungurukbasher,Retail,,,,,
27979,Guruk Beast,burungurukbeast,Retail,,,,,
27980,Guruk Behemoth,burungurukbehemoth,Retail,,,,,
27981,Guruk Boor,burungurukboor,Retail,,,,,
27982,Guruk Brute,burungurukbrute,Retail,,,,,
27983,Guruk Colossus,burungurukcolossus,Retail,,,,,
27984,Guruk Crusher,burungurukcrusher,Retail,,,,,
27985,Guruk Destroyer,burungurukdestroyer,Retail,,,,,
27986,Guruk Gorefiend,burungurukgorefiend,Retail,,,,,
27987,Guruk Heavy,burungurukheavy,Retail,,,,,
27988,Guruk Miscreant,burungurukmiscreant,Retail,,,,,
27989,Guruk Smasher,burunguruksmasher,Retail,,,,,
27990,Guruk Titan,burunguruktitan,Retail,,,,,
27991,Golem Burial Grounds,directionsgolemgrounds,Retail,,,,,
27992,Rocky Crypt Directions,directionsrockycrypt,Retail,,,,,
27993,Small Ruin Directions,directionssmallruinlin,Retail,,,,,
27994,Empyrean Shrine,rumorempyreanshrine,Retail,,,,,
27995,The Golem Spire,rumorgolemspire,Retail,,,,,
27996,The Old Keep,rumoroldkeep,Retail,,,,,
27997,The Abandoned Training Camp,rumortrainingcamp,Retail,,,,,
27998,The Dead Cave,rumorzombiecave,Retail,,,,,
27999,Phantasm,zombiephantasmrestingplace,Retail,,,,,
28000,Mosswart Scavenger,mosswartscavenger,Retail,,,,,
28001,Mosswart Scrounger,mosswartscrounger,Retail,,,,,
28002,Scroll of Aura of Spirit Drinker Self,scrollspiritdrinker,Retail,,,,,
28003,Scroll of Aura of Spirit Drinker Self II,scrollspiritdrinker2,Retail,,,,,
28004,Scroll of Aura of Spirit Drinker Self III,scrollspiritdrinker3,Retail,,,,,
28005,Scroll of Aura of Spirit Drinker Self IV,scrollspiritdrinker4,Retail,,,,,
28006,Scroll of Aura of Spirit Drinker Self V,scrollspiritdrinker5,Retail,,,,,
28007,Scroll of Aura of Spirit Drinker Self VI,scrollspiritdrinker6,Retail,,,,,
28008,Aura of Infected Spirit Caress Scroll,scrollspiritdrinker7,Retail,,,,,
28009,Scroll of Spirit Loather,scrollspiritloather,Retail,,,,,
28010,Scroll of Spirit Loather II,scrollspiritloather2,Retail,,,,,
28011,Scroll of Spirit Loather III,scrollspiritloather3,Retail,,,,,
28012,Scroll of Spirit Loather IV,scrollspiritloather4,Retail,,,,,
28013,Scroll of Spirit Loather V,scrollspiritloather5,Retail,,,,,
28014,Scroll of Spirit Loather VI,scrollspiritloather6,Retail,,,,,
28015,Scroll of Spirit Pacification,scrollspiritloather7,Retail,,,,,
28016,Tormented Attendant,undeadtorturedattendantkey,Retail,,,,,
28017,Tormented Consort,undeadtorturedconsortkey,Retail,,,,,
28018,Tormented Patriarch,undeadtorturedpatriarchkey,Retail,,,,,
28019,Prison Door,doorhezhit,Retail,,,,,
28020,Prison Door,doorjrvik,Retail,,,,,
28021,Prison Door,doorzixki,Retail,,,,,
28022,A Worn Prison Master's Key,keyhezhit,Retail,,,,,
28023,A Worn Prison Master's Key,keyjrvik,Retail,,,,,
28024,A Worn Prison Master's Key,keyzixki,Retail,,,,,
28025,Virulent Air,airvirulent,Retail,,,,,
28026,Corroding Bile,undeadbileinvisible,Retail,,,,,
28027,Reflections of a Portal,bookhizkri1,Retail,,,,,
28028,Reflections of a Portal,bookhizkri1untranslated,Retail,,,,,
28029,Reflections of a Portal,bookhizkri2,Retail,,,,,
28030,Reflections of a Portal,bookhizkri2untranslated,Retail,,,,,
28031,Reflections of a Portal,bookjizk1,Retail,,,,,
28032,Reflections of a Portal,bookjizk1untranslated,Retail,,,,,
28033,Poem by Diyas al-Yat,letterjizk1,Retail,,,,,
28034,Poem by Diyas al-Yat,letterjizk1untranslated,Retail,,,,,
28035,Poem by Diyas al-Yat,letterjizk2,Retail,,,,,
28036,Poem by Diyas al-Yat,letterjizk2untranslated,Retail,,,,,
28037,Poem by Diyas al-Yat,letterjizk3,Retail,,,,,
28038,Poem by Diyas al-Yat,letterjizk3untranslated,Retail,,,,,
28039,Martinate Virindi Inquisitor,virindiinquisitor,Retail,,,,,
28040,Coral Golem,golemcoralceremonydisrupted,Retail,,,,,
28041,Glacial Golem,golemglacialceremonydisrupted,Retail,,,,,
28042,Magma Golem,golemmagmaceremonydisrupted,Retail,,,,,
28043,Platinum Golem,golemplatinumceremonydisrupted,Retail,,,,,
28044,Unfinished Fetish of the Dark Idols,idoldarkhermit,Retail,,,,,
28045,Aerfalle's Pallium,robeaerfallenew,Retail,,,,,
28046,Aerfalle's Supreme Pallium,robeaerfallenewuber,Retail,,,,,
28047,Lady of Aerlinthe's Ornate Chest,chestaerfalleuber,Retail,,,,,
28048,Specter,ghostspecter,Retail,,,,,
28049,Ancient Coral Golem,golemancientcoral,Retail,,,,,
28050,Ancient Coral Golem,golemancientcoralblue,Retail,,,,,
28051,Ancient Coral Golem,golemancientcoralgreen,Retail,,,,,
28052,White Phyntos Wasp Hive,phyntoswaspwhitehive,Retail,,,,,
28053,White Phyntos Wasp Swarm,phyntoswaspwhiteswarm,Retail,,,,,
28054,Aerfalle's Apprentice,darkmagusaerfalleuber,Retail,,,,,
28055,Spectral Wisp,wispspectral,Retail,,,,,
28056,Ring of the Watchman,ringwatchmannew,Retail,,,,,
28057,Ornate Ashen Key,keyaerfalleuber,Retail,,,,,
28058,Staff of Aerfalle,staffaerfallenew,Retail,,,,,
28059,War Staff of Aerfalle,staffaerfallenewuber,Retail,,,,,
28060,Ghost of Galaeral,ghostgalaeralnpc,Retail,,,,,
28061,Coral Tunnels,portalcoraltunnelseast,Retail,,,,,
28062,Eastern Aerlinthe Island,portalcoraltunnelseastexit,Retail,,,,,
28063,Coral Tunnels,portalcoraltunnelswest,Retail,,,,,
28064,Western Aerlinthe Island,portalcoraltunnelswestexit,Retail,,,,,
28065,Sacrificial Dagger,daggergalaeralnew,Retail,,,,,
28066,Ashbane,swordleikothanew,Retail,,,,,
28067,Superior Ashbane,swordleikothanewuber,Retail,,,,,
28068,Guardian's Uniform,robeguardian,Retail,,,,,
28069,Aphus Sun Guard,hatxuut,Retail,,,,,
28070,Silken Wrap,jumpsuittopingra,Retail,,,,,
28071,Aphus Wading Pants,pantsxuut,Retail,,,,,
28072,Aphus Lounging Shirt,shirtxuut,Retail,,,,,
28073,Blueprints for a Burun Fortress,blueprintsburunfort,Retail,,,,,
28074,Clasp of the Heart,braceletantius,Retail,,,,,
28075,Clasp of the Arm,braceletceldiseth,Retail,,,,,
28076,Mages Loop,necklaceelysa,Retail,,,,,
28077,Ring of Enhancement,ringfadsahil,Retail,,,,,
28078,Ring of Enchantment,ringshoyanen,Retail,,,,,
28079,Burun High Direland Camp,direlandsburunhighcamp,Retail,,,,,
28080,Burun Low Direlands Camp,direlandsburunlowcamp,Retail,,,,,
28081,Burun Mid Direlands Camp,direlandsburunmidcamp,Retail,,,,,
28082,Scroll of Lesser Warden of the Clutch,scrollimpregnabilityfellowship4,Retail,,,,,
28083,Scroll of Inferior Warden of the Clutch,scrollimpregnabilityfellowship5,Retail,,,,,
28084,Scroll of Warden of the Clutch,scrollimpregnabilityfellowship6,Retail,,,,,
28085,Scroll of Potent Warden of the Clutch,scrollimpregnabilityfellowship7,Retail,,,,,
28086,Scroll of Lesser Guardian of the Clutch,scrollinvulnerabilityfellowship4,Retail,,,,,
28087,Scroll of Inferior Guardian of the Clutch,scrollinvulnerabilityfellowship5,Retail,,,,,
28088,Scroll of Guardian of the Clutch,scrollinvulnerabilityfellowship6,Retail,,,,,
28089,Scroll of Potent Guardian of the Clutch,scrollinvulnerabilityfellowship7,Retail,,,,,
28090,Scroll of Lesser Sanctifier of the Clutch,scrollmagicresistancefellowship4,Retail,,,,,
28091,Scroll of Inferior Sanctifier of the Clutch,scrollmagicresistancefellowship5,Retail,,,,,
28092,Scroll of Sanctifier of the Clutch,scrollmagicresistancefellowship6,Retail,,,,,
28093,Scroll of Potent Sanctifier of the Clutch,scrollmagicresistancefellowship7,Retail,,,,,
28094,Ydnew,emissaryydnew,Retail,,,,,
28095,King Toad Idol,idolkingtoadminor,Retail,,,,,
28096,Hidden Entrance,renegadehiddenentrance,Retail,,,,,
28097,Burun Hold,portalburunhold,Retail,,,,,
28098,Portal to Surface,portalburunholdexit,Retail,,,,,
28099,Exit to Surface,portaldirelandsburunexit,Retail,,,,,
28100,Halls,portalrenegadehalls,Retail,,,,,
28101,Exit to Surface,portalrenegadehallsexit,Retail,,,,,
