RecipeID,Description,Status,Release,Comments,Approved,Approved By,Recipe Request,Request Single Recipe,Request Recipe Range
4629,Gem of Acid Protection,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4630,Gem of Improved Acid Protection,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4631,Gem of Greater Acid Protection,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4632,Gem of Lesser Blade Protection,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4633,Gem of Blade Protection,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4634,Gem of Improved Blade Protection,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4635,Gem of Greater Blade Protection,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4636,Gem of Lesser Protection,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4637,Gem of Protection,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4638,Gem of Improved Protection,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4639,Gem of Greater Protection,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4640,Gem of Lesser Cold Protection,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4641,Gem of Cold Protection,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4642,Gem of Improved Cold Protection,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4643,Gem of Lesser Lightning Protection,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4644,Gem of Lesser Bludgeon Protection,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4645,Gem of Greater Bludgeon Protection,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4646,Gem of Bludgeon Protection,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4647,Gem of Imrpoved Bludgeon Protection,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4648,Blue Vellum Binder,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4649,Blue Vellum Binder,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4650,Blue Vellum Binder,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4651,Blue Vellum Binder,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4652,Blue Vellum Binder,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4653,Blue Vellum Binder,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4654,Blue Vellum Binder,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4655,Blue Vellum Binder,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4656,Blue Vellum Binder,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4657,Blue Vellum Binder,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4658,Blue Vellum Binder,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4659,Blue Vellum Binder,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4660,Blue Vellum Binder,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4661,Blue Vellum Binder,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4662,Blue Vellum Binder,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4663,Blue Vellum Binder,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4664,Blue Vellum Binder,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4665,Blue Vellum Binder,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4666,Blue Vellum Binder,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4667,Refulgent Bracelet,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4668,Wi Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4669,Bael'Zharon Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4670,Alchemy Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4671,Cooking Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4672,Fish Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4673,Fletching Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4674,Herald Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4675,Moons Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4676,Olthoi Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4677,Virindi Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4678,Chess Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4679,Royal Coat of Arms Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4680,Mite Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4681,Skull Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4682,Candeth Keep Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4683,Academy Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4684,Virindi Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4685,Alchemy Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4686,Bael'Zharon Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4687,Cooking Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4688,Fish Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4689,Fletching Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4690,Herald Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4691,Moons Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4692,Olthoi Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4693,Chess Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4694,Royal Coat of Arms Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4695,Mite Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4696,Skull Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4697,Candeth Keep Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4698,Wi Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4699,Academy Stamp,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4700,Blue Armor Paint,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4701,Blue Armor Paint,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4702,Violet Armor Paint,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4703,Violet Armor Paint,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4704,Red Armor Paint,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4705,Red Armor Paint,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4706,Violet Armor Paint,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4707,Red Armor Paint,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4708,Blue Armor Paint,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4709,"Power, Grace and Splendor",Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4710,Grace and Power,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4711,Font of Jojii,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4712,Sollerets of Grace,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4713,Orb of Splendor,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4714,Shield of Power,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4715,Shadow's Eye,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4716,Shadow's Mind,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4717,Shadow's Strike,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4718,Satchel with Offerings,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4719,Satchel with Offerings,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4720,Satchel with Offerings,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4721,Satchel with Offerings,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4722,Offering Plate with Offerings,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4723,Offering Plate with Offerings,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4724,Offering Plate with Offerings,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4725,Offering Plate with Offerings,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4726,Satchel with Offerings,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4727,Renegade Insignia Ring,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4728,Renegade Insignia Ring,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4729,Bundle of Deadly Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4730,Bundle of Deadly Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4731,Bundle of Deadly Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4732,Bundle of Deadly Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4733,Bundle of Deadly Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4734,Wrapped Bundle of Deadly Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4735,Wrapped Bundle of Deadly Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4736,Wrapped Bundle of Deadly Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4737,Wrapped Bundle of Deadly Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4738,Wrapped Bundle of Deadly Acid Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4739,Wrapped Bundle of Deadly Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4740,Wrapped Bundle of Deadly Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4741,Wrapped Bundle of Deadly Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4742,Wrapped Bundle of Deadly Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4743,Wrapped Bundle of Deadly Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4744,Bundle of Deadly Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4745,Bundle of Deadly Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4746,Bundle of Deadly Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4747,Bundle of Deadly Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4748,Bundle of Deadly Fire Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4749,Bundle of Deadly Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4750,Bundle of Deadly Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4751,Wrapped Bundle of Deadly Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4752,Wrapped Bundle of Deadly Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4753,Wrapped Bundle of Deadly Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4754,Wrapped Bundle of Deadly Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4755,Wrapped Bundle of Deadly Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4756,Bundle of Deadly Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4757,Bundle of Deadly Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4758,Bundle of Deadly Frost Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4759,Bundle of Deadly Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4760,Bundle of Deadly Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4761,Wrapped Bundle of Deadly Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4762,Wrapped Bundle of Deadly Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4763,Wrapped Bundle of Deadly Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4764,Wrapped Bundle of Deadly Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4765,Wrapped Bundle of Deadly Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4766,Bundle of Deadly Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4767,Bundle of Deadly Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4768,Bundle of Deadly Lightning Arrowheads,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4769,Head of the Homunculus,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4770,Head of the Homunculus,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4771,Incomplete Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4772,Unfinished Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4773,Blood-soaked Cord,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
4774,Decorated Adjanite Gem,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
